video_id,component,npz,n_frames,duration,cell
7bX3ot_4G4E,cut_detection,cut_detection_model_facing_2026-07-21_00-00-19-448893_b1589266.npz,31,9,vshort/v_10k/en
7bX3ot_4G4E,scene_classification,scene_classification_features.npz,31,9,vshort/v_10k/en
7bX3ot_4G4E,uniqueness,uniqueness.npz,31,9,vshort/v_10k/en
7bX3ot_4G4E,video_pacing,video_pacing_features.npz,31,9,vshort/v_10k/en
7bZFYu41fsw,core_clip,embeddings.npz,281,189,long/v_viral/ru
7bZFYu41fsw,core_optical_flow,flow.npz,281,189,long/v_viral/ru
7bZFYu41fsw,cut_detection,cut_detection_features_2026-07-20_05-33-23-979611_66b12958.npz,281,189,long/v_viral/ru
7bZFYu41fsw,cut_detection,cut_detection_model_facing_2026-07-20_05-33-23-481545_35363cc8.npz,281,189,long/v_viral/ru
7bZFYu41fsw,scene_classification,scene_classification_features.npz,250,189,long/v_viral/ru
7bZFYu41fsw,uniqueness,uniqueness.npz,120,189,long/v_viral/ru
7bZFYu41fsw,video_pacing,video_pacing_features.npz,120,189,long/v_viral/ru
7cBdzxgJpN8,core_clip,embeddings.npz,262,113,medium/v_low/en
7cBdzxgJpN8,core_optical_flow,flow.npz,262,113,medium/v_low/en
7cBdzxgJpN8,cut_detection,cut_detection_features_2026-07-20_00-17-44-878835_be570962.npz,262,113,medium/v_low/en
7cBdzxgJpN8,cut_detection,cut_detection_model_facing_2026-07-20_00-17-44-399675_36076411.npz,262,113,medium/v_low/en
7cBdzxgJpN8,scene_classification,scene_classification_features.npz,250,113,medium/v_low/en
7cBdzxgJpN8,uniqueness,uniqueness.npz,120,113,medium/v_low/en
7cBdzxgJpN8,video_pacing,video_pacing_features.npz,120,113,medium/v_low/en
7hX_7RmPmrQ,core_clip,embeddings.npz,322,868,long/v_1m/en
7hX_7RmPmrQ,core_optical_flow,flow.npz,322,868,long/v_1m/en
7hX_7RmPmrQ,cut_detection,cut_detection_features_2026-07-20_04-28-17-028105_75a1275a.npz,322,868,long/v_1m/en
7hX_7RmPmrQ,cut_detection,cut_detection_model_facing_2026-07-20_04-28-16-539681_11627632.npz,322,868,long/v_1m/en
7hX_7RmPmrQ,scene_classification,scene_classification_features.npz,250,868,long/v_1m/en
7hX_7RmPmrQ,uniqueness,uniqueness.npz,120,868,long/v_1m/en
7hX_7RmPmrQ,video_pacing,video_pacing_features.npz,120,868,long/v_1m/en
7i1934Tpw8s,core_clip,embeddings.npz,279,181,long/v_viral/en
7i1934Tpw8s,core_optical_flow,flow.npz,279,181,long/v_viral/en
7i1934Tpw8s,cut_detection,cut_detection_model_facing_2026-07-20_12-31-36-846715_cf63fd41.npz,279,181,long/v_viral/en
7i1934Tpw8s,cut_detection,cut_detection_features_2026-07-20_12-31-37-277193_76c9ca28.npz,279,181,long/v_viral/en
7i1934Tpw8s,scene_classification,scene_classification_features.npz,250,181,long/v_viral/en
7i1934Tpw8s,uniqueness,uniqueness.npz,120,181,long/v_viral/en
7i1934Tpw8s,video_pacing,video_pacing_features.npz,120,181,long/v_viral/en
7kwqa1a8ULw,core_clip,embeddings.npz,300,512,long/v_low/en
7kwqa1a8ULw,core_optical_flow,flow.npz,300,512,long/v_low/en
7kwqa1a8ULw,cut_detection,cut_detection_features_2026-07-20_19-17-25-559851_90ee3c2a.npz,300,512,long/v_low/en
7kwqa1a8ULw,cut_detection,cut_detection_model_facing_2026-07-20_19-17-25-072586_6b7931ec.npz,300,512,long/v_low/en
7kwqa1a8ULw,scene_classification,scene_classification_features.npz,250,512,long/v_low/en
7kwqa1a8ULw,uniqueness,uniqueness.npz,120,512,long/v_low/en
7kwqa1a8ULw,video_pacing,video_pacing_features.npz,120,512,long/v_low/en
7lTsQDsLaY0,core_clip,embeddings.npz,17,5,vshort/v_100k/other
7lTsQDsLaY0,core_optical_flow,flow.npz,17,5,vshort/v_100k/other
7lTsQDsLaY0,cut_detection,cut_detection_model_facing_2026-07-19_20-23-37-931055_5319b5f0.npz,17,5,vshort/v_100k/other
7lTsQDsLaY0,cut_detection,cut_detection_features_2026-07-19_20-23-38-367840_3b9f7e38.npz,17,5,vshort/v_100k/other
7lTsQDsLaY0,scene_classification,scene_classification_features.npz,17,5,vshort/v_100k/other
7lTsQDsLaY0,uniqueness,uniqueness.npz,17,5,vshort/v_100k/other
7lTsQDsLaY0,video_pacing,video_pacing_features.npz,0,5,vshort/v_100k/other
7mhRzG3QTGE,core_clip,embeddings.npz,300,563,long/v_low/other
7mhRzG3QTGE,core_optical_flow,flow.npz,300,563,long/v_low/other
7mhRzG3QTGE,cut_detection,cut_detection_model_facing_2026-07-20_12-15-10-551857_456767a8.npz,300,563,long/v_low/other
7mhRzG3QTGE,cut_detection,cut_detection_features_2026-07-20_12-15-11-029018_76777a08.npz,300,563,long/v_low/other
7mhRzG3QTGE,scene_classification,scene_classification_features.npz,250,563,long/v_low/other
7mhRzG3QTGE,uniqueness,uniqueness.npz,120,563,long/v_low/other
7mhRzG3QTGE,video_pacing,video_pacing_features.npz,120,563,long/v_low/other
7oZSM2IiJH8,core_clip,embeddings.npz,34,9,vshort/v_10k/ru
7oZSM2IiJH8,core_optical_flow,flow.npz,34,9,vshort/v_10k/ru
7oZSM2IiJH8,cut_detection,cut_detection_features_2026-07-20_02-46-56-558094_ff5da15f.npz,34,9,vshort/v_10k/ru
7oZSM2IiJH8,cut_detection,cut_detection_model_facing_2026-07-20_02-46-55-951714_d76cf443.npz,34,9,vshort/v_10k/ru
7oZSM2IiJH8,scene_classification,scene_classification_features.npz,34,9,vshort/v_10k/ru
7oZSM2IiJH8,uniqueness,uniqueness.npz,34,9,vshort/v_10k/ru
7oZSM2IiJH8,video_pacing,video_pacing_features.npz,34,9,vshort/v_10k/ru
7pHauQlhGuk,core_clip,embeddings.npz,299,538,long/v_100k/other
7pHauQlhGuk,core_optical_flow,flow.npz,299,538,long/v_100k/other
7pHauQlhGuk,cut_detection,cut_detection_model_facing_2026-07-20_03-47-03-665436_05f30e88.npz,299,538,long/v_100k/other
7pHauQlhGuk,cut_detection,cut_detection_features_2026-07-20_03-47-04-151894_8d1dc0d0.npz,299,538,long/v_100k/other
7pHauQlhGuk,scene_classification,scene_classification_features.npz,249,538,long/v_100k/other
7pHauQlhGuk,uniqueness,uniqueness.npz,119,538,long/v_100k/other
7pHauQlhGuk,video_pacing,video_pacing_features.npz,119,538,long/v_100k/other
7s040DJJ3fQ,uniqueness,uniqueness.npz,33,9,vshort/v_100k/ru
7s040DJJ3fQ,video_pacing,video_pacing_features.npz,33,9,vshort/v_100k/ru
7scPhT2OuMc,core_clip,embeddings.npz,21,6,vshort/v_low/en
7scPhT2OuMc,core_optical_flow,flow.npz,21,6,vshort/v_low/en
7scPhT2OuMc,cut_detection,cut_detection_model_facing_2026-07-20_03-06-31-046333_4a5ec846.npz,21,6,vshort/v_low/en
7scPhT2OuMc,cut_detection,cut_detection_features_2026-07-20_03-06-31-552025_47eda832.npz,21,6,vshort/v_low/en
7scPhT2OuMc,scene_classification,scene_classification_features.npz,21,6,vshort/v_low/en
7scPhT2OuMc,uniqueness,uniqueness.npz,21,6,vshort/v_low/en
7scPhT2OuMc,video_pacing,video_pacing_features.npz,0,6,vshort/v_low/en
7yxdECqMRsw,core_clip,embeddings.npz,249,79,medium/v_viral/other
7yxdECqMRsw,core_optical_flow,flow.npz,249,79,medium/v_viral/other
7yxdECqMRsw,cut_detection,cut_detection_features_2026-07-20_00-46-15-593766_dee96dfc.npz,249,79,medium/v_viral/other
7yxdECqMRsw,cut_detection,cut_detection_model_facing_2026-07-20_00-46-15-133244_ad5c41fc.npz,249,79,medium/v_viral/other
7yxdECqMRsw,scene_classification,scene_classification_features.npz,249,79,medium/v_viral/other
7yxdECqMRsw,uniqueness,uniqueness.npz,120,79,medium/v_viral/other
7yxdECqMRsw,video_pacing,video_pacing_features.npz,120,79,medium/v_viral/other
7zxh49-bsIk,core_clip,embeddings.npz,263,116,medium/v_1m/en
7zxh49-bsIk,core_optical_flow,flow.npz,263,116,medium/v_1m/en
7zxh49-bsIk,cut_detection,cut_detection_features_2026-07-20_13-43-04-371750_63233988.npz,263,116,medium/v_1m/en
7zxh49-bsIk,cut_detection,cut_detection_model_facing_2026-07-20_13-43-03-735089_b7d80a4d.npz,263,116,medium/v_1m/en
7zxh49-bsIk,scene_classification,scene_classification_features.npz,250,116,medium/v_1m/en
7zxh49-bsIk,uniqueness,uniqueness.npz,120,116,medium/v_1m/en
7zxh49-bsIk,video_pacing,video_pacing_features.npz,120,116,medium/v_1m/en
